RecordNumber	Tags	Indicators	Content	
722	245	10	$aYesodot ṿe-shorashim be-mishmaʻat ;$bhadrakhah be-ḥinukh li- shemirat ha-lashon /$cnikhtav ʻal yede Meʾir ben Eliyahu ha-Kohen Munḳ.
722	260	\\	$aBene Beraḳ :$bM. Munḳ,$c761 [2000 or 2001]
722	300	\\	$a72, 56 p. ;$c22 cm.
722	500	\\	$aCover title.
722	650	\0	$aJewish religious education.
722	650	\0	$aDiscipline of children$xReligious aspects$xJudaism.
722	650	\0	$aGossip$xReligious aspects$xJudaism.
722	650	\0	$aLibel and slander$xReligious aspects$xJudaism.
722	752	\\	$aIsrael$dBene Beraḳ.
722	988	\\	$a20020608
722	906	\\	$0MH
			
723	LDR		00607nam a2200205Ia 4500
723	001		008729737-X
723	005		20020606104010.5
723	008		010912s2000\\\\sa\a\\\\\\\\\\000|1\afr\d
723	020	\\	$a0624038432 (pbk.)
723	035	0\	$aocm44166003
723	040	\\	$aY9M$cY9M
723	050	00	$aPT6592.33.E77$bB87 2000
723	082	04	$a839.3636$221
723	100	1\	$aWessels, Alsoon.
723	245	14	$aDie burgemeester wat runnik :$bkortverhale en sketse/$cAlsoon Wessels ; met illustrasies deur Fred Mouton.
723	260	\\	$aKaapstad :$bTafelberg,$c2000.
723	300	\\	$a110 p. :$bill. ;$c22 cm.
723	700	1\	$aMouton, Fred.
723	988	\\	$a20020608
723	906	\\	$0OCLC
			
724	LDR		00755nas a22002297a 4500
724	001		008729839-2
724	005		20020606104010.5
724	008		001005d19121912ru\uu\\\\\\\\\0\\\\0rus\c
724	010	\\	$a   00252982 
724	035	0\	$aocm45127861
724	040	\\	$aWAU$cWAU$dHLS
724	042	\\	$amsc
724	043	\\	$ae-ru---
724	245	00	$aTrudy Novgorodskoĭ gubernskoĭ uchenoĭ arkhivnoĭ kommissīi$h[microform].
724	260	\\	$aNovgorod :$bGub. tip.,$c1912.
724	300	\\	$a1 v. :$bill.
724	362	0\	$aVyp. 1.
724	650	\0	$aArchives$zRussia (Federation)$zNovgorodskai︠a︡ oblastʹ.
724	651	\0	$aNovgorodski︠a︡ oblastʹ (Russia)$xHistory$vSources.
724	710	2\	$aNovgorodskai︠a︡ gubernskaii︠a︡ uchenai︠a︡ arkhivnai︠a︡ kommissii︠a︡.
724	988	\\	$a20020608
724	906	\\	$0OCLC
			
725	LDR		00715nam a22001575a 4500
725	001		008729950-X
725	005		20020606104010.5
725	008		940218s2000\\\\ilu\\\\\\b\\\\000|0\eng\d
725	100	1\	$aMayer, Susan E.
725	245	10	$aIncome inequality, economic segregation and children's educational attainment /$cSusan E. Mayer.
725	260	\\	$aChicago, Ill. :$bThe Irving B. Harris Graduate School of Public Policy Studies, The University of Chicago,$c2000.
725	490	1\	$aWorking paper series (Irving B. Harris Graduate School of Public Policy Studies) ;$v00-26
725	655	\7	$aComputer network resources.$2local
725	830	\0	$aWorking paper series (Irving B. Harris Graduate School of Public Policy Studies) ;$v00-26.
725	988	\\	$a20020608
725	906	\\	$0MH
			
726	LDR		01107cam a2200289Ia 450
726	001		008730059-1
726	005		20050206204248.0
726	008		010327s2000\\\\sp\a\\\\\b\\\\000\0\spa\d
726	020	\\	$a8478237534
726	035	0\	$aocm46658280
726	040	\\	$aPL#$bspa$cPL#$dHLS
726	043	\\	$aa-ph---
726	050	\4	$aDS679$b.M37 2000
726	090	\\	$aDS679$b.M37 2000
726	100	1\	$aMartín Cerezo, Saturnino,$d1866-1945.
726	245	13	$aEl sitio de Baler :$bnotas y recuerdos /$cpor Don Saturnino Martín Cerezo ; prólogo de Azorín.
726	250	\\	$a5. ed. corr. y aum.
726	260	\\	$a[Madrid] :$bMinisterio de Defensa, Secretaría General Técnica,$c2000.
726	300	\\	$a284 p. :$bill. ;$c21 cm.
726	500	\\	$aNIPO: 076-00-059-8.
726	504	\\	$aIncludes bibliographical references.
726	651	\0	$aPhilippines$xHistory$yRevolution, 1896-1898.
726	655	\7	$aHistory.$2fast
726	700	1\	$aAzorín,$d1873-1967.
726	776	08	$iOnline version:$aMartín Cerezo, Saturnino, 1866-1945.$tSitio de Baler.$b5. ed. corr. y aum.$d[Madrid] : Ministerio de Defensa, Secretaría General Técnica, 2000$w(OCoLC)606573532
726	988	\\	$a20020608
726	906	\\	$0OCLC
			
727	LDR		00823nam a22002172  4500
727	001		008730162-8
727	005		20020606104010.5
727	008		010913s1932\\\\nyu\\\\\\\\\\\000|0\eng\d
727	035	0\	$aocm22252791
727	041	1\	$aeng$hspa
727	043	\\	$an-mx---
727	050	\4	$aKGF1634.51929$b.A7 1932
727	110	1\	$aMexico.
727	245	10	$aLaw of patents, effective January 1st, 1929 :$bgoverning all matters in connection with the application and granting of patents in Mexico /$can accurate and reliable translation from the original Spanish into English made at the source by Otto Holstein.
727	260	\\	$aNew York :$bInternational Booksellers,$c1932.
727	300	\\	$a23 l. ;$c29 cm.
727	650	\0	$aIndustrial property$zMexico.
727	650	\0	$aPatent laws and legislation$zMexico.
727	700	1\	$aHolstein, Otto,$d1883-1934.
727	988	\\	$a20020608
727	906	\\	$0MH
			
728	LDR		01367nam a22003258a 4500
728	001		008730264-0
728	005		20020606104010.5
728	008		010420s2001\\\\nyu\\\\\\b\\\\001\0\eng\\
728	010	\\	$a  2001035408
728	020	\\	$a1571819916 (alk. paper)
728	020	\\	$a157181468X
728	035	0\	$aocm46836895
728	040	\\	$aDLC$cDLC
728	042	\\	$apcc
728	043	\\	$ae-uk---
728	050	00	$aHV640.4.G7$bP57 2001
728	082	00	$a323.6/31$221
728	100	1\	$aPirouet, Louise.
728	245	10	$aWhatever happened to asylum in Britain? :$ba tale of two walls /$cby M. Louise Pirouet.
728	260	\\	$aNew York :$bBerghahn Books,$c2001.
728	300	\\	$aix, 212 p. ;$c23 cm.
728	490	1\	$aStudies in forced migration ;$vv. 9
728	504	\\	$aIncludes bibliographical references and index.
728	505	00	$tIntroduction: A matter of National Pride --$tSetting the Scene --$tThe Tamils and the 1987 Watershed --$tMaking Decisions --$tA Right of Appeal --$tWithout Charge or Trial --$tProtecting Women and Children --$tBuilding Walls Round Fortress Europe --$tKeeping Them Out: A Wall Round the UK --$tSupporting Asylum Seekers --$tAfterword: What of the Future?
728	650	\0	$aRefugees$zGreat Britain.
728	650	\0	$aAsylum, Right of$zGreat Britain.
728	651	\0	$aGreat Britain$xEmigration and immigration$xGovernment policy.
728	830	\0	$aStudies in forced migration ;$vv. 9.
728	988	\\	$a20020608
728	906	\\	$0DLC
			
729	LDR		00857nam a2200241Ma 4500
729	001		008730367-1
729	005		20020606104010.5
729	008		010913s2000\\\\enk\\\\\\\\\\\000|1\eng\d
729	015	\\	$aGBA1-21510
729	020	\\	$a0704421895
729	035	0\	$aocm46614950
729	040	\\	$aEQO$cEQO$dUKM
729	041	1\	$aeng$hgre
729	100	1\	$aDēmētriou, Sōtērēs Ph.,$d1955-
729	240	10	$aN'akouō kala t'onoma sou.$lEnglish
729	245	10	$aMay your name be blessed /$cSotiris Dimitriou ; translated by Leo Marshall ; with an introduction by Dimitris Tziovas.
729	260	\\	$aBirmingham :$bCentre for Byzantine, Ottoman & Modern Greek Studies, University of Birmingham,$c2000.
729	300	\\	$axxiv, 84 p. ;$c21 cm.
729	490	1\	$aBirmingham modern Greek translations ;$v4
729	700	1\	$aMarshall, Leo.
729	830	\0	$aBirmingham modern Greek translations ;$v4.
729	988	\\	$a20020608
729	906	\\	$0OCLC
			
730	LDR		00807nam a22002297u 4500
730	001		008730472-4
730	005		20020606104010.5
730	008		850508s1964\\\\is\||||\\||||||0||||ger|d
730	035	0\	$aocm48004612
730	110	2\	$aTenuʻat ""Bene-ʻAḳiva.""$bṾeʻidah ʻolamit$n(2nd :$d1963 :$cJerusalem)
730	245	10	$aDevarim :$bZweiter Welkongress der Bne-Akiva : Jerusalem, Menahem Av 5723--August 1963.
730	260	0\	$a[Tel Aviv :$bha-Mazkirut ha-ʻolamit shel Bene ʻAḳiva,$c724, 1964]
730	300	\\	$a81 p. ;$c20 cm.
730	546	\\	$aIn German.
730	500	\\	$aCover title.
730	500	\\	$a""Sivan 724--Mai 1964""--P. [4] of cover.
730	610	20	$aTenuʻat ""Bene-ʻAḳiva""$vCongresses.
730	650	\0	$aReligious Zionism$vCongresses.
730	650	\0	$aJewish youth$vCongresses.
730	752	\\	$aIsrael$dTel Aviv
730	988	\\	$a20020608
730	906	\\	$0MH
			
731	LDR		01300nam a2200301Ma 4500
731	001		008730572-0
731	005		20090713034237.0
731	008		010914m19999999ru\acd\\\b\\\\000|0brusod
731	020	\\	$a5898500197
731	035	0\	$aocm44045008
731	040	\\	$aZCU$cZCU
731	043	\\	$ae-ur-ru
731	050	\4	$aND699.R6$bP47 1999
731	245	00	$aPeterburgskiĭ Rerikhovskiĭ sbornik /$c[sostavlenie, primechanii︠a︡ i kommentariĭ V.L. Melʹnikov ; redakt︠s︡ionnai︠a︡ kollegii︠a︡ A.A. Bondarenko (glavnyĭ redaktor) ... et al.].
731	246	30	$aRerikhovskiĭ sbornik
731	260	\\	$aSamara :$bAgni,$c1999-
731	300	\\	$av. :$bill., maps, ports. ;$c21 cm.
731	500	\\	$aAt head of title: Akademicheskai︠a︡ gimnazii︠a︡ Sankt-Peterburgskogo universiteta. Memorialʹnoe sobranie S.S. Mitusova v Sankt-Peterburge.
731	500	\\	$a""Posvi︠a︡shchaetsi︠a︡ 125-letii︠u︡ so dni︠a︡ rozhdenii︠a︡ Nikolai︠a︡ Konstantinovicha Rerikha""--P. facing t.p.
731	500	\\	$a""Illi︠u︡strirovannoe nauchno-khudozhestvennoe izdanie""--Colophon.
731	600	10	$aRoerich, Nicholas,$d1874-1947.
731	700	1\	$aRoerich, Nicholas,$d1874-1947.
731	700	1\	$aMelʹnikov, V. L.$q(Vladimir Leonidovich)
731	700	1\	$aBondarenko, A. A.
731	899	\\	$a415_565960
731	899	\\	$a415_565181
731	988	\\	$a20020608
731	906	\\	$0OCLC
			
732	LDR		00923nam a2200277 a 4500
732	001		008730673-5
732	005		20020628153740.0
732	008		020201s2001\\\\cc\\\\\\\a\\\\000\0\chi\d
732	020	\\	$a7532528960
732	035	0\	$aocm48915633
732	040	\\	$aOU$cOU$dHkUST$dMH-HY
732	050	00	$aAC149.S73$bY34 2001
732	100	1\	$6880-01$aYang, Wuquan.
732	245	10	$6880-02$aSi ku quan shu zong mu bian wu /$cYang Wuquan zhu.
732	250	\\	$6880-03$aDi 1 ban.
732	260	\\	$6880-04$aShanghai :$bShanghai gu ji chu ban she,$c2001.
732	300	\\	$a2, 28, 298, 6 p. ;$c20 cm.
732	540	\\	$aIncludes bibliographical references.
732	630	00	$6880-05$aSi ku quan shu zong mu ti yao.
732	880	1\	$6100-01$a杨武泉.
732	880	10	$6245-02$a四库全书总目辨误 /$c杨武泉著.
732	880	\\	$6250-03$a第1版.
732	880	\\	$6260-04$a上海 :$b上海古籍出版社,$c2001.
732	880	04	$6630-05$a四庫全書总目提要.
732	988	\\	$a20021221
732	906	\\	$0OCLC
			
733	LDR		00851cam a22002894a 4500
733	001		008730781-2
733	005		20040818151951.0
733	008		010718r20011870ag\\\\\\\\\\\\000\1\spa\\
733	010	\\	$a  2001429863
733	020	\\	$a950042228X
733	035	0\	$aocm47929314
733	040	\\	$aDLC$cDLC$dDLC
733	042	\\	$apcc
733	050	00	$aPQ7797.L68$bN68 2001
733	082	00	$a863/.5$221
733	100	1\	$aLópez, Vicente Fidel,$d1815-1903.
733	245	13	$aLa novia del hereje, o, La inquisición de Lima /$cVicente F. López.
733	246	30	$aNovia del hereje
733	246	30	$aInquisición de Lima
733	250	\\	$a1. ed.
733	260	\\	$aBuenos Aires :$bEmecé Editores,$cc2001.
733	300	\\	$a423 p. ;$c22 cm.
733	490	1\	$aMemoria argentina
733	500	\\	$aOriginally published Buenos Aires: Imprenta y librería de Mayo, 1870.
733	830	\0	$aMemoria argentina.
733	988	\\	$a20020607
733	906	\\	$0DLC
			
734	LDR		00939cam a22002894a 4500
734	001		008730883-5
734	005		20051025144211.0
734	008		010822s2000\\\\un\a\\\\\bc\\\000\0dukro\
734	010	\\	$a  2002383225
734	020	\\	$z960216939
734	020	\\	$a9660216939
734	035	0\	$aocm49384154
734	040	\\	$aDLC$cDLC$dUAT$dNYP
734	042	\\	$apcc
734	050	00	$aN7255.U473$bI182 2000
734	082	\4	$a769.92
734	245	00	$aMyron I͡At͡siv, 1929-1996 :$bz͡hytti͡a i tvorchistʹ /$c[vidpovidalʹnyĭ redaktor, Stepan Pavli͡uk].
734	260	\\	$aLʹviv :$bIn-t narodoznavstva NAN Ukraïny,$c2000.
734	300	\\	$a357 p. :$bill. ;$c22 cm.
734	504	\\	$aIncludes bibliographical references (p. 343-346).
734	600	10	$aI͡At͡siv, Myron,$d1929-1996$vCatalogs.
734	600	10	$aI͡At͡siv, Myron,$d1929-1996$xAppreciation.
734	700	1\	$aI͡At͡siv, Myron,$d1929-1996.
734	700	1\	$aPavli͡uk, S. P.$q(Stepan Petrovych)
734	988	\\	$a20020607
734	049	\\	$aHFLA
734	906	\\	$0DLC
			
735	LDR		00741nam a2200229Ia 4500
735	001		008730992-0
735	005		20090713034240.0
735	008		920424s2001\\\\un\a\\\\\\\\\\000|1\ukr\d
735	020	\\	$a9666630001
735	020	\\	$a9667092976 (serii︠a︡ ""Defili︠a︡dy"")
735	035	0\	$aocm48087300
735	040	\\	$aGTO$cGTO
735	090	\\	$aPG3949.21.O928$bL58
735	100	1\	$aKoz︠h︡eli︠a︡nko, Vasylʹ.
735	245	10	$aLíùdynet́s̀' :$b[roman : Li︠u︡dynet︠s︡ pana Boha] \$cVasyl' Koźh̀elíànko.
735	260	\\	$aL'viv :$bKal'variíà,$c2001.
735	300	\\	$a179 p. :$bill. ;$c21 cm.
735	490	1\	$a""Defili︠a︡dy""
735	500	\\	$a""Literaturno-khudoźh̀níè vydanníà"" -- colophon.
735	830	\0	$aSerii͡a ""Defili͡ady.""
735	988	\\	$a20020608
735	906	\\	$0OCLC
			
736	LDR		01131ncm a22003377a 4500
736	001		008731095-3
736	005		20020606104010.5
736	008		800917s1845\\\\enkdfz\\\\\\\\\n\\\\eng\d
736	035	0\	$aocm80781415
736	045	\\	$aw4w4
736	048	\\	$aka
736	090	\\	$aM31$b.C494
736	245	04	$aThe chimes quadrille :$bcomposed for The musical bouquet.
736	260	\\	$a[London] :$bW. Strange,$c[1845?]
736	300	\\	$a1 score (20 [i.e. 4] p.) :$bill. ;$c34 cm.
736	490	0\	$aMusical bouquet ;$vno. 5
736	500	\\	$aFor piano.
736	500	\\	$aCaption title.
736	500	\\	$aPages numbered [17]-20.
736	500	\\	$aOccasioned by Charles Dickens's The chimes.
736	500	\\	$a""Most respectfully inscribed to Charles Dickens"".
736	500	\\	$aIllustration on p. [17] by A. Ashley.
736	505	0\	$aNo. 1. Toby Veck -- No. 2. Meggy Veck -- No. 3. Lilian -- No. 4. Richard -- No. 5. The wedding.
736	600	10	$aDickens, Charles,$d1812-1870$vMusical settings.
736	650	\0	$aQuadrilles.
736	650	\0	$aPiano music.
736	700	1\	$aDickens, Charles,$d1812-1870.$tChimes.
736	700	1\	$aAshley, Alfred,$eill.
736	752	\\	$aEngland$dLondon.
736	988	\\	$a20020608
736	906	\\	$0MH
			
737	LDR		01346cam a2200361 a 4500
737	001		008731200-X
737	005		20041213115512.0
737	008		011019s2001\\\\gw\\\\\\\bm\\\001\0\ger\d
737	010	\\	$a  2002317113
737	016	7\	$a959629661$2GyFmDB
737	020	\\	$a3932324757 (pbk.)
737	035	0\	$aocm48145382
737	040	\\	$aOHX$beng$cOHX$dDLC$dIUL
737	042	\\	$alccopycat
737	043	\\	$ae-gx---
737	050	00	$aPT2430.M7$bZ65 2001
737	072	\7	$aPT$2lcco
737	082	00	$a838/.609$222
737	100	1\	$aFederhofer, Marie-Theres.
737	245	10	$aMoi simple amateur :$bJohann Heinrich Merck und der naturwissenschaftliche Dilettantismus im 18. Jahrhundert /$cMarie-Theres Federhofer.
737	250	\\	$a1. Aufl.
737	260	\\	$aHannover :$bWehrhahn,$c2001.
737	300	\\	$a262 p. ;$c21 cm.
737	500	\\	$aOriginally presented as the author's thesis (doctoral)--Tromsö Universität, 2000.
737	504	\\	$aIncludes bibliographical references (p. 231-257) and index.
737	600	10	$aMerck, Johann Heinrich,$d1741-1791.
737	650	\0	$aDilettantism$xHistory$y18th century.
737	650	\0	$aLearning and scholarship$zGermany$xHistory$y18th century.
737	650	\0	$aScience$zGermany$xHistory$y18th century.
737	650	\0	$aAmateurism.
737	776	08	$iOnline version:$aFederhofer, Marie-Theres.$tMoi simple amateur.$dHannover : Wehrhahn, 2001$w(OCoLC)891737373
737	988	\\	$a20020608
737	906	\\	$0OCLC
			
738	LDR		00646nam a2200193I  4500
738	001		008731303-0
738	005		20020606104010.5
738	008		851007s1962\\\\vtu\\\\\\\\\\\000\0\eng\\
738	010	\\	$a   62063244 
738	035	0\	$aocm12642525
738	040	\\	$aDLC$cCLU$dCLU$dHLS
738	050	0\	$aHJ735$b.A3 1962
738	110	1\	$aVermont.$bDepartment of Administration.
738	245	10	$aGuide to Federal aid programs in Vermont;$ba reference source containing basic data on State activities financially assisted through the Federal grant-in-aid system.
738	260	\\	$a[Montpelier]$c1962.
738	300	\\	$a103 p.$c28 cm.
738	650	\0	$aGrants-in-aid$zVermont.
738	988	\\	$a20020608
738	906	\\	$0DLC
			
739	LDR		00825nam a2200253Ia 4500
739	001		008731404-5
739	005		20020606104010.5
739	008		010917s1998\\\\xr\afg\\\b\\\\100|0\slo\d
739	020	\\	$z8085697868
739	035	0\	$aocm41208307
739	040	\\	$aNYP$cNYP
739	041	0\	$aslo$beng
739	043	\\	$ae-xo---
739	245	00	$aBrezová pod Bradlom /$c[autori, Štefan Ciran ... et al. ; zostavovateľa redaktor, Ján Michálek].
739	260	\\	$aBratislava :$bVydal STIMUL,$c1998.
739	300	\\	$a513 p., [8] leaves of plates :$bill. (some col.), music ;$c25 cm.
739	500	\\	$aOne leaf laid in.
739	504	\\	$aIncludes bibliographical references (p. 407).
739	546	\\	$aSummary in English.
739	651	\0	$aBrezová pod Bradlom (Slovakia)$xHistory$vCongresses.
739	700	1\	$aCiran, Štefan.
739	700	1\	$aMichálek, Ján.
739	988	\\	$a20020608
739	906	\\	$0OCLC
			
740	LDR		01827cas a2200505 a 4500
740	001		008731506-8
740	005		20160409195151.0
740	008		991001d19992000dcutr\p\\\\\\\0\\\a0eng\d
740	010	\\	$a  2001244502
740	016	7\	$a101125214$2DNLM
740	022	\\	$y0027-8432
740	035	0\	$aocm42473653
740	037	\\	$bNewsReport, P.O. Box 665, Holmes, PA 19043$c{dollar}10.00 per year
740	040	\\	$aCAW$cCAW$dNLM$dHMS
740	042	\\	$alcd
740	043	\\	$an-us---
740	060	00	$aW1$bNA218BG
740	090	\\	$aQ11$b.N2928
740	245	04	$aThe National Academies news report.
740	246	3\	$aNewsReport
740	246	30	$aNews report
740	260	\\	$aWashington, D.C. :$bNational Academies,$c[1999-2000]
740	300	\\	$a2 v. :$bill. ;$c26 cm.
740	310	\\	$a3 no. a year
740	362	0\	$aVol. 49, no. 2 (summer 1999)-v. 50, no. 3 (fall 2000).
740	500	\\	$aTitle from cover.
740	550	\\	$aJointly issued by the National Academy of Sciences, the National Academy of Engineering, the Institute of Medicine, and the National Research Council.
740	655	\2	$aPeriodicals.
740	651	\2	$aUnited States.
740	650	\2	$aScience.
740	650	\2	$aResearch.
740	650	\2	$aMedicine.
740	650	\2	$aEngineering.
740	610	20	$aInstitute of Medicine (U.S.)$vPeriodicals.
740	610	20	$aNational Academy of Engineering$vPeriodicals.
740	610	20	$aNational Academy of Sciences (U.S.)$vPeriodicals.
740	610	20	$aNational Research Council (U.S.)$vPeriodicals.
740	710	2\	$aInstitute of Medicine (U.S.)
740	710	2\	$aNational Academy of Engineering.
740	710	2\	$aNational Academy of Sciences (U.S.)
740	710	2\	$aNational Research Council (U.S.)
740	780	00	$tNews report (National Research Council (U.S.))$x0027-8432$w(DLC) 52001800$w(OCoLC)2513757
740	785	00	$tNational Academies in focus$x1534-8334$w(DLC) 2001212608$w(OCoLC)46797606
740	988	\\	$a20110721
740	906	\\	$0OCLC
			
741	LDR		00656nam a22001695u 4500
741	001		008731608-0
741	005		20020606104010.5
741	008		010917s1897\\\\enk\\\\\\\\\\|||||||eng|d
741	035	0\	$aocn612706256
741	100	1\	$aWhite, R. D.$q(Richard Dunning)
741	245	10	$aSketches of Rio de Janeiro and environs /$cby R.D. White, Captain H.M.S. ""Madagascar,"" from November, 1859, to May, 1863.
741	260	\\	$a[Exeter, England :$bThe author,$c1897]$e(Exeter :$fWilliam Pollard & Co., printers,$g1897)
741	300	\\	$a47 p. ;$c19 cm.
741	651	\0	$aGreat Britain$xHistory, Naval$y19th century.
741	651	\0	$aRio de Janeiro (Brazil)$xDescription and travel.
741	988	\\	$a20020608
741	906	\\	$0MH
			
742	LDR		01780cam a2200361 a 4500
742	001		008731710-9
742	005		20120621115559.0
742	008		020730s2001\\\\gw\\\\\\\b\\\\100\0\ger\\
742	020	\\	$a3540421548 (alk. paper)
742	020	\\	$a9783540421542 (alk. paper)
742	035	0\	$aocm49321469
742	035	0\	$aocm49321469$zocm47680410$zocm47680410
742	035	2\	$aocn132786393
742	040	\\	$aDNLM$cBOL$dMH-L
742	041	0\	$agereng
742	043	\\	$ae------
742	050	\4	$aKJC6227.A6$bI57 2001
742	060	00	$a2001 J-715
742	060	10	$aQH 332
742	110	2\	$aInstitut für Deutsches, Europäisches und Internationales Medizinrecht, Gesundheitsrecht und Bioethik der Universitäten Heidelberg und Mannheim.$bKolloquium$d(2000)
742	245	14	$aDie Bedeutung der Philosophie für die Rechtswissenschaft :$bdargestellt am Beispiel der Menschenrechtskonvention zur Biomedizin /$cJochen Taupitz (Herausgeber).
742	260	\\	$aBerlin ;$aNew York :$bSpringer,$cc2001.
742	300	\\	$aviii, 101 p. ;$c24 cm.
742	490	1\	$aVeröffentlichungen des Instituts für Deutsches, Europäisches und Internationales Medizinrecht, Gesundheitsrecht und Bioethik der Universitäten Heidelberg und Mannheim ;$v6
742	546	\\	$aGerman with three articles in English.
742	630	00	$aConvention for the Protection of Human Rights and Dignity of the Human Being with regard to the Application of Biology and Medicine$d(1997)$vCongresses.
742	650	\0	$aBioethics$zEurope$vCongresses.
742	650	\0	$aMedical ethics$zEurope$vCongresses.
742	650	\0	$aLaw$xPhilosophy$vCongresses.
742	700	1\	$aTaupitz, Jochen.
742	830	\0	$aVeröffentlichungen des Instituts für Deutsches, Europäisches und Internationales Medizinrecht, Gesundheitsrecht und Bioethik der Universitäten Heidelberg und Mannheim ;$v6.
742	988	\\	$a20020608
742	906	\\	$0OCLC
			
743	LDR		00523nam a22001695i 4500
743	001		008731810-5
743	005		20020606104010.5
743	008		910826s2001\\\\un\ad\\\\b\\\\000\0\ukr\d
743	020	\\	$a9667831108
743	035	0\	$aocm59223271
743	100	1\	$aSolodkyĭ, M. O.$q(Mykola Oleksandrovych)
743	245	10	$aBirz︠h︡ovyĭ rynok /$cM.O. Solodkyĭ.
743	260	\\	$aKyïv :$bDz︠h︡erela,$c2001.
743	300	\\	$a353 p. :$bill. (some col.), tables, charts.
743	504	\\	$aIncludes bibliographical references (p. 350-[354]).
743	988	\\	$a20020608
743	906	\\	$0MH
			
744	LDR		00532nam a2200193Ia 4500
744	001		008731913-6
744	005		20020606104010.5
744	008		010917s1999\\\\xo\\\\\\\\\\\\000|1\slo\d
744	020	\\	$a8088978033
744	035	0\	$aocm47935894
744	040	\\	$aPIT$cPIT
744	050	\4	$aPG5439.18.A345$bS73 1999
744	090	\\	$aPG5439.18.A345$bS73 1999
744	100	1\	$aHabovštiak, Anton.
744	245	10	$aSrdcia, čo našli lásku /$cA. Habovštiak.
744	260	\\	$aBratislava :$bVydavateľstvo Motýľ,$cc1999.
744	300	\\	$a183 p. ;$c21 cm.
744	988	\\	$a20020608
744	906	\\	$0OCLC
			
745	LDR		01263cam a2200349Ia 4500
745	001		008732021-5
745	005		20041208175004.0
745	008		020530s2001\\\\cc\af\\\\bc\\\000\0\chi\d
745	020	\\	$a7030092503
745	035	0\	$aocm49887858
745	040	\\	$aPIT$cPIT$dHMY
745	043	\\	$aa-cc-lp$aa-cc---
745	050	00	$aNB1280$b.L58 2001
